Tenure,Complain,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
2.0,0,5.0,172.24,1,4,1,2,1
17.0,1,1.0,125.59,2,4,1,3,0
1.0,0,8.0,165.66,1,6,1,4,1
15.0,1,3.0,152.31,1,4,0,2,0
26.0,0,8.0,290.94,1,6,0,5,1
5.0,1,4.0,155.65,0,3,1,4,1
12.0,1,8.0,151.55,0,3,0,4,1
17.0,1,3.0,229.48,1,4,1,0,2
31.0,0,9.0,174.0,1,4,1,2,1
9.0,1,2.0,120.72999999999999,2,6,1,3,1
1.0,0,4.0,167.56,1,5,1,2,1
13.0,0,0.0,124.06,2,4,1,3,1
19.0,1,2.0,150.21,1,3,1,2,1
9.0,0,13.0,146.39,0,5,0,2,1
13.0,0,8.0,298.33,1,3,1,5,2
1.0,0,11.0,198.36,1,4,0,0,1
1.0,1,1.0,158.88,1,3,1,4,1
14.0,0,4.0,143.93,2,5,0,2,1
9.0,0,3.0,244.95999999999998,1,4,0,0,1
7.0,0,3.0,163.38,1,3,0,4,0
15.0,1,1.0,172.66,1,4,1,4,1
6.0,0,3.0,149.39,2,1,1,4,2
1.0,1,3.0,172.87,1,3,1,4,1
14.0,0,9.0,262.57,0,3,1,0,1
7.0,0,8.0,202.25,0,4,1,2,1
0.0,0,3.0,140.11,0,6,0,2,1
11.0,1,3.0,156.66,0,1,0,2,2
9.0,0,0.0,112.74000000000001,0,2,1,4,1
8.0,0,0.0,150.93,0,4,0,2,1
1.0,0,8.0,165.84,0,4,0,4,2
1.0,1,1.0,143.59,0,3,0,4,2
27.0,0,3.0,148.69,0,4,0,2,2
1.0,0,3.0,184.63,1,3,1,2,2
16.0,0,11.0,276.03,1,4,1,1,1
1.0,0,3.0,152.42,1,1,0,4,0
23.0,0,8.0,176.3,0,4,1,2,1
13.0,1,7.0,127.41,2,0,1,2,1
22.0,0,2.0,293.85,0,3,1,1,2
8.0,0,2.0,149.68,0,5,1,2,1
6.0,0,1.0,237.44,1,3,1,0,2
18.0,0,1.0,147.9,0,4,1,4,2
11.0,0,5.0,124.68,0,0,0,3,1
1.0,0,4.0,146.87,2,3,0,4,1
6.0,1,7.0,152.07,1,4,1,2,1
4.0,0,3.0,163.33,1,4,1,4,1
31.0,0,3.0,227.66,0,5,0,0,0
15.0,1,0.0,126.96000000000001,2,1,1,3,1
2.0,0,2.0,142.62,2,1,1,2,1
23.0,0,7.0,270.46,1,4,1,1,1
11.0,0,0.0,198.24,1,3,0,2,0
9.0,0,2.0,122.44,2,0,0,3,1
1.0,0,3.0,178.24,1,5,0,2,2
24.0,0,1.0,148.8,2,4,1,4,1
31.0,0,3.0,192.55,1,3,1,2,0
29.0,1,14.0,315.45,1,3,1,5,2
15.0,0,2.0,175.03,1,3,0,2,2
16.0,0,7.0,174.07,1,4,1,2,0
12.0,0,3.0,223.24,1,3,0,2,1
1.0,0,3.0,151.78,1,5,1,4,2
24.0,0,3.0,303.56,0,3,0,1,0
19.0,0,0.0,152.58,0,3,0,2,1
16.0,0,2.0,155.62,0,4,0,2,1
11.0,0,3.0,199.91,1,2,0,0,2
7.0,0,3.0,132.8,2,4,0,3,2
2.0,0,8.0,131.31,2,0,0,3,0
28.0,1,5.0,169.4,1,3,0,2,2
10.0,0,3.0,168.74,0,3,0,2,1
12.0,1,1.0,183.11,1,3,1,2,1
31.0,0,6.0,176.71,1,4,0,2,2
17.0,1,1.0,291.27,1,6,1,1,1
18.0,1,3.0,149.36,2,3,1,4,2
16.0,0,1.0,192.81,1,6,1,2,2
0.0,0,0.0,127.85,0,4,0,3,2
19.0,0,9.0,155.62,1,4,1,2,2
21.0,0,3.0,284.72,1,4,0,1,1
13.0,0,8.0,166.08,1,4,1,2,2
0.0,1,2.0,123.72999999999999,2,0,1,3,1
17.0,0,10.0,282.13,1,5,1,5,0
1.0,1,4.0,172.41,0,3,1,2,0
1.0,1,1.0,154.35,0,3,1,4,1
9.0,1,7.0,121.33000000000001,0,0,0,2,1
3.0,1,4.0,165.25,1,6,1,2,1
0.0,1,0.0,123.19,2,4,0,3,1
7.0,0,7.0,156.43,1,4,1,4,1
0.0,1,0.0,123.35,2,6,1,3,1
13.0,1,5.0,186.2,1,4,1,2,0
31.0,0,1.0,233.82999999999998,1,3,1,0,1
12.0,1,10.0,270.68,1,3,1,1,0
2.0,0,3.0,219.35000000000002,1,3,1,0,1
1.0,1,8.0,147.16,2,4,0,4,2
7.0,0,5.0,194.49,1,4,0,2,2
1.0,0,3.0,156.17,1,3,1,4,2
11.0,0,3.0,219.34,1,6,1,0,0
1.0,1,1.0,149.39,0,4,1,4,2
6.0,0,3.0,221.79,1,4,1,2,2
6.0,0,5.0,261.84,1,3,0,1,1
8.0,0,8.0,190.69,0,4,1,0,1
0.0,0,2.0,136.69,2,3,1,4,1
29.0,1,3.0,272.56,1,3,0,1,1
9.0,0,3.0,200.96,1,5,1,0,1
9.0,0,3.0,149.5,2,3,1,4,2
23.0,0,2.0,278.56,0,3,0,1,0
1.0,0,3.0,146.87,2,6,0,4,1
0.0,0,4.0,162.72,1,5,1,2,0
21.0,1,1.0,292.52,1,6,0,1,1
7.0,0,8.0,186.46,0,5,1,2,1
0.0,0,7.0,165.0,1,3,0,2,2
9.0,0,2.0,121.57,0,2,0,3,0
18.0,0,11.0,152.1,0,4,1,0,1
11.0,0,8.0,125.91999999999999,0,6,1,3,1
8.0,0,2.0,124.5,2,0,1,3,2
9.0,0,0.0,166.52,1,5,0,2,1
9.0,1,2.0,167.49,0,4,1,2,2
17.0,0,3.0,147.58,0,3,1,4,1
27.0,1,5.0,234.33999999999997,1,5,0,0,0
8.0,1,8.0,165.01,0,4,1,2,1
1.0,1,4.0,149.32,0,4,0,4,2
9.0,0,7.0,120.11000000000001,1,4,0,3,0
0.0,0,0.0,128.63,0,6,0,3,1
13.0,0,8.0,163.77,1,3,0,2,1
1.0,0,3.0,147.26,2,1,1,4,1
20.0,1,3.0,228.68,1,4,1,0,1
0.0,1,6.0,160.74,0,4,1,2,2
25.0,0,9.0,299.99,1,4,1,5,0
0.0,1,7.0,195.82,1,2,1,0,2
6.0,0,2.0,143.02,0,4,0,2,0
4.0,1,3.0,148.21,2,1,1,4,0
23.0,1,7.0,281.72,0,4,0,5,1
2.0,0,7.0,197.15,1,6,0,2,1
1.0,0,2.0,145.96,2,3,0,4,2
6.0,0,6.0,127.56,2,0,0,3,1
6.0,0,9.0,187.09,1,3,1,2,1
11.0,0,3.0,147.71,2,4,1,4,1
9.0,0,1.0,122.93,2,4,1,3,2
9.0,0,2.0,120.72999999999999,2,2,1,3,1
0.0,1,2.0,146.14,0,5,0,2,0
28.0,1,2.0,266.59,1,4,0,1,2
12.0,0,1.0,190.53,1,4,1,2,0
11.0,1,8.0,184.74,1,3,1,2,1
9.0,0,2.0,156.47,1,5,0,2,1
16.0,0,10.0,309.3,0,4,1,5,1
1.0,0,3.0,167.27,1,4,0,2,1
28.0,1,5.0,169.4,1,3,0,2,2
10.0,1,2.0,123.25999999999999,0,0,1,3,0
19.0,1,7.0,268.72,1,2,0,1,0
0.0,1,4.0,153.04,0,5,1,2,2
1.0,0,1.0,140.14,0,3,0,4,2
14.0,0,3.0,222.05,1,5,1,0,1
23.0,1,8.0,264.64,1,2,0,1,2
11.0,1,7.0,156.05,1,3,0,2,1
8.0,0,0.0,142.86,0,4,0,2,0
10.0,0,8.0,195.94,1,2,0,0,0
1.0,0,3.0,173.98,1,4,0,2,1
6.0,0,7.0,130.55,0,1,1,2,1
1.0,1,1.0,143.78,0,5,1,4,2
7.0,0,8.0,176.47,0,5,0,2,2
2.0,0,2.0,139.83,2,6,1,4,2
8.0,1,4.0,148.42,0,3,1,4,1
6.0,0,2.0,163.92,1,4,1,2,1
1.0,0,1.0,148.18,2,4,0,4,2
1.0,1,8.0,183.13,1,4,1,2,2
23.0,0,7.0,279.24,0,4,1,1,1
13.0,1,0.0,208.54000000000002,1,5,1,0,1
8.0,1,12.0,182.47,0,6,1,2,1
8.0,0,0.0,146.01,2,3,0,2,1
29.0,0,7.0,297.17,1,4,1,5,2
19.0,0,8.0,176.54,0,4,0,2,1
1.0,0,6.0,165.0,0,4,1,2,1
9.0,0,7.0,136.92,0,1,1,4,0
10.0,1,8.0,237.44,1,4,0,0,1
2.0,0,2.0,142.62,2,1,1,2,1
13.0,0,13.0,234.99,0,3,0,0,2
4.0,0,3.0,154.83,1,5,1,4,2
23.0,1,8.0,264.64,1,2,0,1,2
6.0,0,9.0,186.62,1,4,0,2,1
12.0,0,12.0,257.06,1,3,0,0,1
13.0,0,7.0,133.19,2,1,1,2,1
19.0,1,8.0,233.51,1,3,1,0,1
3.0,0,3.0,156.8,0,4,0,4,0
5.0,1,9.0,152.28,1,1,0,2,1
10.0,0,3.0,134.52,2,0,0,3,1
8.0,1,4.0,161.42,1,3,0,2,2
13.0,0,0.0,124.06,2,4,1,3,1
15.0,0,8.0,208.92,1,5,1,0,0
3.0,1,3.0,187.94,0,4,1,2,2
6.0,0,3.0,148.14,0,4,1,4,1
5.0,0,3.0,152.91,0,4,1,4,1
4.0,0,8.0,206.48000000000002,1,4,1,0,1
0.0,1,2.0,123.72999999999999,2,0,1,3,1
0.0,1,0.0,123.97999999999999,2,0,0,3,1
10.0,0,10.0,150.19,1,3,1,4,2
19.0,0,8.0,232.25,1,2,0,1,1
23.0,0,0.0,123.80000000000001,2,4,1,3,1
17.0,0,3.0,145.89,0,3,1,4,1
7.0,0,5.0,179.78,1,3,0,0,0
6.0,0,8.0,171.68,0,3,1,2,1
13.0,1,12.0,204.75,0,4,1,0,1
27.0,0,3.0,149.5,2,4,1,2,2
0.0,1,0.0,124.08000000000001,2,0,1,3,1
12.0,0,3.0,220.26,0,4,1,0,2
15.0,1,4.0,179.67,0,4,0,2,1
13.0,0,5.0,177.04,1,4,0,2,0
0.0,1,2.0,141.71,2,4,0,2,0
14.0,0,4.0,193.52,1,2,0,2,1
6.0,0,4.0,152.94,0,4,1,4,0
21.0,1,3.0,157.94,1,4,0,4,2
18.0,1,12.0,258.2,1,3,0,1,0
0.0,1,4.0,146.47,0,3,0,2,1
0.0,0,2.0,127.28,2,4,1,3,2
21.0,1,8.0,166.63,1,4,0,2,2
12.0,0,7.0,178.8,1,4,1,0,2
0.0,0,0.0,283.03,1,5,1,5,1
6.0,0,4.0,152.94,0,4,1,4,1
2.0,0,3.0,158.1,1,4,0,4,2
30.0,0,8.0,322.17,1,4,1,5,2
9.0,0,9.0,203.23,1,4,1,0,1
1.0,0,3.0,151.78,1,5,1,4,2
0.0,0,1.0,143.82,2,3,1,4,2
14.0,0,11.0,181.77,1,5,0,2,1
8.0,1,11.0,288.24,1,5,0,5,2
1.0,0,5.0,163.16,1,3,1,4,1
21.0,1,3.0,228.33,1,4,0,0,1
8.0,1,7.0,195.83,1,2,1,0,0
10.0,0,3.0,221.99,0,3,1,0,0
0.0,1,2.0,128.86,0,4,0,3,1
21.0,0,1.0,321.58,1,4,0,5,1
19.0,1,2.0,293.28,1,3,1,5,1
10.0,0,3.0,225.96,1,5,1,0,1
25.0,0,3.0,256.16,1,2,0,0,1
1.0,1,5.0,174.07,1,6,0,2,1
0.0,1,2.0,123.22999999999999,0,5,0,3,2
9.0,0,2.0,122.69,2,0,1,3,1
0.0,0,8.0,145.08,0,3,0,2,2
19.0,1,3.0,149.63,1,4,0,4,1
1.0,0,3.0,178.26,1,1,1,2,2
14.0,0,17.0,293.23,1,4,1,1,1
19.0,0,8.0,123.38999999999999,2,1,1,3,1
7.0,1,13.0,259.58,0,4,0,0,2
4.0,0,2.0,141.97,2,4,1,2,1
13.0,0,3.0,168.52,1,1,0,2,1
9.0,0,0.0,121.27000000000001,2,6,1,3,1
9.0,1,1.0,121.32,2,4,0,3,0
1.0,1,3.0,146.74,0,1,0,4,2
1.0,1,4.0,172.41,0,3,1,2,1
7.0,0,5.0,161.0,1,6,1,4,0
17.0,0,1.0,172.65,1,4,0,2,1
7.0,1,2.0,37.0,1,3,0,2,1
28.0,1,2.0,266.59,1,4,0,1,2
0.0,0,7.0,125.69999999999999,0,0,1,3,2
20.0,0,3.0,204.91,0,4,1,2,2
12.0,0,6.0,182.37,1,3,1,0,1
9.0,0,0.0,112.61000000000001,1,4,0,4,2
5.0,0,3.0,146.09,2,3,0,4,2
18.0,0,4.0,207.48000000000002,0,4,1,0,1
9.0,0,9.0,191.46,1,4,1,2,2
1.0,0,3.0,172.75,1,4,1,2,1
13.0,1,3.0,123.41999999999999,2,0,0,3,2
1.0,0,8.0,160.78,1,6,1,4,2
29.0,0,3.0,160.37,1,1,1,4,1
1.0,0,3.0,148.23,2,3,1,4,1
1.0,0,5.0,145.99,2,4,1,4,1
6.0,0,3.0,214.98,0,5,0,0,2
0.0,0,2.0,149.99,1,6,0,2,1
15.0,0,9.0,290.95,1,4,0,1,0
8.0,1,2.0,206.03,1,3,0,2,1
10.0,0,3.0,225.96,1,5,1,0,1
6.0,0,4.0,169.03,1,4,1,2,1
9.0,0,7.0,159.14,1,4,1,2,2
0.0,1,2.0,141.71,2,4,0,2,1
23.0,1,10.0,320.02,1,4,1,5,1
15.0,0,5.0,168.93,1,5,0,2,1
21.0,0,3.0,159.2,1,1,1,4,0
2.0,0,1.0,140.63,2,4,1,4,1
20.0,0,2.0,291.06,1,4,0,1,0
14.0,0,1.0,159.48,1,3,0,2,0
3.0,1,1.0,177.38,1,3,0,2,1
14.0,0,9.0,171.61,1,4,1,2,2
7.0,0,2.0,165.38,0,5,0,2,1
7.0,1,1.0,181.03,1,3,0,2,1
19.0,1,2.0,190.71,1,5,0,0,0
0.0,0,1.0,143.42,0,5,1,2,1
19.0,0,2.0,205.27,0,3,0,0,0
1.0,1,3.0,147.75,2,4,1,4,1
6.0,1,3.0,152.59,0,3,1,4,1
5.0,1,3.0,151.57,1,4,1,4,2
9.0,0,0.0,112.74000000000001,0,2,1,4,1
26.0,0,3.0,157.12,1,4,0,4,2
0.0,1,3.0,228.07999999999998,1,2,1,0,1
17.0,0,3.0,173.76,1,1,1,4,1
7.0,0,9.0,153.43,0,3,1,2,2
7.0,0,6.0,286.84,1,3,0,1,1
1.0,0,8.0,177.06,0,4,1,2,1
11.0,0,0.0,126.19,2,4,0,3,2
22.0,1,7.0,239.64,1,2,0,1,2
13.0,0,8.0,178.77,1,3,1,2,1
0.0,0,2.0,129.04,2,4,1,3,1
4.0,1,2.0,127.03,0,4,1,3,1
1.0,1,8.0,164.19,0,4,0,4,2
9.0,0,0.0,115.55000000000001,1,6,1,4,1
16.0,0,15.0,313.8,1,4,1,5,1
24.0,0,7.0,149.36,2,4,0,2,1
10.0,0,3.0,224.8,0,3,1,0,2
23.0,0,7.0,282.0,0,3,1,5,1
1.0,0,3.0,167.27,1,4,0,2,0
3.0,0,3.0,213.53,0,4,1,2,1
9.0,0,0.0,121.05000000000001,2,4,0,3,2
3.0,1,0.0,168.77,1,3,0,2,2
1.0,1,5.0,149.36,2,3,1,4,1
9.0,1,5.0,186.42,1,3,0,2,2
4.0,0,2.0,139.78,2,3,0,4,1
0.0,0,2.0,146.84,2,3,1,2,2
1.0,0,0.0,0.0,1,3,0,2,1
11.0,0,9.0,188.23,1,4,0,0,1
4.0,0,8.0,150.64,0,3,0,4,2
3.0,0,9.0,152.2,0,4,1,4,1
13.0,1,7.0,127.41,2,0,1,2,0
3.0,1,3.0,149.04,2,3,1,4,0
1.0,0,2.0,159.24,1,3,1,4,2
3.0,0,3.0,146.57,0,1,0,4,1
28.0,0,1.0,231.86,1,4,0,0,1
18.0,0,11.0,307.13,1,5,1,5,0
18.0,0,2.0,126.53999999999999,2,4,1,3,1
1.0,0,1.0,175.71,0,4,1,2,2
8.0,0,3.0,148.62,2,4,1,4,1
2.0,1,0.0,152.38,1,3,0,2,0
14.0,0,3.0,145.01,2,3,0,4,1
10.0,0,5.0,146.43,2,6,1,4,1
18.0,0,1.0,148.5,2,4,0,2,2
9.0,0,0.0,121.05000000000001,2,4,0,3,2
9.0,1,0.0,123.07,0,1,1,3,1
23.0,0,3.0,160.8,1,1,0,4,1
0.0,1,3.0,141.94,2,6,1,2,1
13.0,0,7.0,142.44,0,3,0,2,0
5.0,0,3.0,212.44,1,3,1,0,2
22.0,0,2.0,166.51,1,1,1,2,0
9.0,0,3.0,150.06,1,4,0,4,2
1.0,1,3.0,148.13,2,3,1,4,2
0.0,1,7.0,236.10000000000002,1,3,1,0,0
6.0,0,3.0,158.12,1,6,0,4,1
15.0,1,7.0,184.46,1,4,1,0,2
0.0,0,0.0,126.78999999999999,2,5,1,3,2
16.0,1,3.0,185.62,1,4,0,2,0
5.0,1,1.0,152.78,1,4,0,4,1
8.0,0,2.0,139.17,2,6,1,4,1
11.0,0,1.0,171.8,1,4,1,4,2
0.0,1,1.0,159.16,1,4,1,2,1
28.0,0,9.0,232.39,1,2,0,0,0
9.0,0,0.0,117.9,0,5,1,4,1
0.0,0,2.0,146.17,2,4,1,2,2
11.0,0,7.0,168.93,1,4,0,2,1
0.0,0,1.0,166.96,0,5,0,2,2
7.0,1,7.0,140.01,0,4,1,2,1
1.0,0,4.0,147.24,2,4,1,2,1
21.0,1,3.0,228.33,1,4,0,0,1
28.0,1,2.0,140.35,2,4,1,2,0
0.0,1,4.0,126.57,2,1,0,3,2
10.0,0,10.0,202.79,0,4,1,2,2
27.0,0,1.0,207.25,1,3,1,0,1
16.0,0,9.0,161.73,0,3,0,4,2
6.0,0,6.0,183.78,1,4,0,2,1
24.0,0,4.0,298.99,1,3,1,1,1
10.0,1,8.0,208.21,1,4,1,0,1
12.0,0,4.0,172.71,1,4,1,4,1
23.0,0,4.0,299.26,1,4,0,5,2
1.0,0,9.0,170.08,0,3,0,2,2
9.0,0,3.0,155.07,1,5,1,2,1
8.0,0,2.0,136.81,2,6,1,2,2
3.0,0,30.0,132.04,2,1,0,3,1
8.0,0,6.0,204.78,1,3,0,0,1
0.0,0,9.0,176.39,1,5,0,0,0
5.0,0,2.0,123.32,0,4,0,3,1
0.0,1,2.0,199.07,1,5,1,2,2
15.0,0,3.0,214.38,1,4,1,2,1
3.0,0,2.0,168.35,1,3,0,2,0
23.0,0,2.0,138.75,2,5,1,4,0
8.0,0,4.0,186.42,1,3,0,2,2
11.0,1,4.0,188.97,0,4,0,2,2
4.0,0,3.0,178.01,1,4,1,2,1
0.0,1,0.0,124.38999999999999,0,4,1,3,2
9.0,0,3.0,212.89,0,5,0,0,2
1.0,1,1.0,149.04,2,4,0,4,2
7.0,0,1.0,299.44,0,4,1,1,2
11.0,0,1.0,188.34,1,5,1,2,1
5.0,0,9.0,180.82,1,3,1,2,0
1.0,0,8.0,178.46,0,4,1,2,1
28.0,0,3.0,319.06,1,3,1,5,1
13.0,0,3.0,224.91,1,3,1,0,1
30.0,1,3.0,167.57,1,4,0,4,1
6.0,1,1.0,12.0,1,3,0,2,1
14.0,0,1.0,150.03,1,3,0,2,2
13.0,0,12.0,204.35,1,4,0,0,1
0.0,1,4.0,158.28,1,5,1,2,2
4.0,1,3.0,172.36,0,1,0,2,1
0.0,0,0.0,148.34,2,6,1,2,1
16.0,0,9.0,243.36,1,4,1,1,1
2.0,1,0.0,166.23,1,4,1,2,1
1.0,0,1.0,192.35,1,4,1,2,2
12.0,1,3.0,154.91,0,6,1,4,1
9.0,0,11.0,177.08,1,4,1,2,1
9.0,0,0.0,120.08000000000001,1,4,1,3,1
18.0,1,10.0,234.95999999999998,1,3,1,1,1
5.0,0,8.0,179.6,1,3,1,2,1
2.0,0,10.0,138.12,0,3,1,4,1
5.0,0,3.0,167.25,1,3,0,2,0
21.0,0,5.0,175.7,1,3,0,2,1
11.0,1,8.0,246.85000000000002,0,6,1,0,1
16.0,0,3.0,170.56,0,4,0,2,1
12.0,0,7.0,153.77,1,3,1,2,1
2.0,0,3.0,160.91,1,3,0,4,1
9.0,0,8.0,182.62,0,3,1,2,1
12.0,0,6.0,165.28,1,5,0,2,2
1.0,1,9.0,151.86,1,6,1,4,2
0.0,0,0.0,147.77,2,3,0,2,1
9.0,0,4.0,120.97,0,4,1,3,0
20.0,0,7.0,154.67,0,1,1,2,1
7.0,0,10.0,148.09,2,6,0,2,2
9.0,0,4.0,121.77000000000001,2,0,1,3,2
27.0,1,3.0,254.64999999999998,0,3,0,1,1
15.0,0,0.0,259.92,1,4,0,1,2
3.0,0,1.0,146.09,2,1,0,4,1
12.0,0,10.0,233.41000000000003,1,5,1,1,2
19.0,0,8.0,232.25,1,2,0,1,1
18.0,0,0.0,280.61,0,3,0,5,2
9.0,0,2.0,122.72,2,4,1,2,2
29.0,1,3.0,165.35,1,4,1,2,1
12.0,0,2.0,141.27,0,4,1,2,1
19.0,0,10.0,182.7,1,6,0,2,1
14.0,0,10.0,291.89,1,6,1,5,1
9.0,0,2.0,154.77,1,4,0,4,1
10.0,1,3.0,218.49,0,4,1,0,1
6.0,0,8.0,236.58999999999997,1,4,0,0,2
9.0,1,11.0,165.86,1,4,1,2,0
1.0,0,3.0,146.87,2,6,0,4,1
29.0,0,3.0,292.56,0,3,1,1,2
20.0,1,3.0,318.28,1,3,1,5,1
28.0,0,3.0,209.76,0,4,1,0,1
6.0,0,5.0,155.38,1,4,1,4,2
1.0,1,5.0,169.78,1,4,1,2,2
5.0,0,2.0,134.0,0,6,0,3,1
0.0,1,0.0,128.51,2,5,0,3,2
0.0,0,0.0,123.22,2,1,1,3,1
5.0,0,2.0,166.67,0,3,0,2,1
16.0,0,8.0,168.32,0,4,1,2,2
5.0,1,2.0,190.71,1,5,0,0,1
13.0,0,10.0,176.51,1,3,1,2,1
1.0,0,1.0,145.61,2,4,0,4,1
0.0,0,7.0,174.46,0,4,0,0,2
2.0,0,3.0,139.04,2,3,1,4,2
21.0,1,3.0,170.91,1,3,0,2,0
4.0,0,3.0,224.57,1,6,1,2,1
29.0,1,14.0,315.45,1,3,1,5,2
3.0,0,6.0,148.4,2,4,1,4,2
8.0,0,1.0,154.79,0,4,1,4,0
0.0,0,2.0,134.47,2,1,1,3,2
26.0,0,3.0,157.12,1,4,0,4,2
22.0,0,3.0,291.61,0,4,1,5,1
0.0,0,0.0,110.91,0,2,1,4,2
6.0,1,0.0,124.37,0,1,1,3,1
31.0,1,3.0,219.39,1,4,1,0,1
31.0,0,11.0,320.66,1,4,0,5,0
3.0,1,10.0,166.87,1,3,1,2,1
13.0,1,3.0,167.96,0,1,1,2,1
15.0,0,10.0,186.51,0,3,1,2,2
5.0,0,10.0,232.93,1,4,1,0,1
0.0,0,0.0,128.63,0,6,0,3,1
1.0,0,9.0,167.13,1,3,1,2,2
23.0,1,2.0,268.8,1,4,0,1,1
19.0,0,9.0,155.62,1,4,1,2,2
11.0,1,7.0,126.55000000000001,0,0,0,3,1
0.0,0,0.0,143.64,0,4,0,4,1
12.0,0,2.0,147.88,2,4,0,4,2
0.0,1,2.0,137.22,0,4,1,4,0
5.0,0,5.0,177.38,0,1,0,2,2
15.0,1,2.0,160.62,1,4,0,2,1
9.0,1,0.0,118.78,0,5,1,4,2
1.0,0,1.0,150.96,0,3,1,4,1
0.0,0,2.0,143.77,2,3,0,2,1
1.0,0,4.0,164.55,1,3,1,4,0
1.0,0,1.0,172.77,1,3,0,2,1
26.0,0,5.0,290.55,1,4,0,1,1
13.0,0,2.0,133.77,2,4,0,3,1
4.0,1,2.0,126.57,2,4,1,3,2
9.0,0,0.0,122.1,2,4,0,3,1
21.0,0,1.0,146.05,2,4,0,4,2
7.0,0,1.0,149.96,1,3,1,4,2
8.0,0,6.0,172.95,1,5,1,0,1
11.0,0,9.0,188.23,1,4,0,0,0
27.0,0,3.0,273.52,1,3,1,1,1
0.0,0,2.0,148.51,2,4,1,2,1
0.0,1,4.0,127.25,2,0,1,3,0
8.0,0,9.0,192.99,1,2,1,2,1
1.0,0,2.0,147.93,2,4,1,4,2
9.0,0,4.0,121.43,2,6,1,3,1
27.0,0,9.0,267.75,1,4,0,1,2
4.0,0,0.0,264.22,1,4,0,1,2
24.0,1,3.0,293.8,1,4,0,1,0
1.0,0,1.0,150.52,1,4,1,4,2
1.0,1,11.0,295.68,1,3,1,1,1
4.0,1,9.0,244.16000000000003,1,3,0,0,1
16.0,0,1.0,180.38,1,3,1,2,1
2.0,0,7.0,125.13999999999999,2,4,0,3,1
22.0,0,8.0,153.9,0,3,1,2,1
17.0,0,8.0,149.55,0,4,0,4,2
17.0,0,1.0,177.57,0,4,0,2,1
14.0,0,4.0,260.15,1,4,1,1,2
1.0,0,9.0,160.4,1,3,0,2,1
13.0,0,8.0,155.69,1,3,1,2,1
30.0,0,3.0,154.73,0,4,0,2,2
0.0,0,2.0,130.33,2,4,1,3,2
26.0,1,5.0,204.69,1,3,1,0,0
14.0,0,1.0,150.03,1,3,0,2,2
11.0,1,2.0,177.56,1,3,0,0,1
8.0,1,1.0,203.88,1,3,0,0,1
1.0,0,3.0,158.75,1,4,1,4,2
4.0,0,2.0,236.75,0,3,1,0,1
21.0,0,7.0,271.74,0,3,0,1,1
21.0,0,2.0,254.01999999999998,1,4,0,1,1
26.0,0,8.0,265.98,1,3,1,1,2
5.0,0,2.0,240.57,1,4,1,0,1
3.0,0,10.0,168.19,0,1,1,2,0
14.0,0,1.0,160.44,0,4,1,4,1
6.0,0,8.0,178.09,0,4,1,2,0
15.0,0,8.0,235.25,0,5,0,1,1
25.0,0,9.0,199.84,0,3,0,0,2
22.0,0,10.0,321.65,1,4,1,5,1
5.0,0,2.0,123.32,0,4,0,3,0
14.0,0,3.0,171.39,1,4,0,2,1
0.0,1,2.0,199.5,0,6,0,0,1
1.0,0,1.0,154.73,1,1,1,4,2
0.0,1,1.0,127.94999999999999,2,4,1,3,2
25.0,0,1.0,262.34,1,3,0,1,2
13.0,0,6.0,234.2,0,4,1,0,0
21.0,0,2.0,142.4,2,4,1,2,2
19.0,0,2.0,301.5,1,4,0,1,1
14.0,1,0.0,147.66,2,4,1,4,0
0.0,0,6.0,128.67,2,0,1,3,2
0.0,0,2.0,142.33,2,3,1,2,1
8.0,0,3.0,165.33,0,4,1,2,2
1.0,1,4.0,153.14,0,6,0,4,1
24.0,0,8.0,304.24,0,4,1,1,1
17.0,1,13.0,294.59,0,4,1,1,1
18.0,0,3.0,184.85,1,4,0,2,2
0.0,0,7.0,142.94,0,3,1,2,2
20.0,0,3.0,218.96,1,3,1,0,1
9.0,0,0.0,120.08000000000001,0,0,1,3,1
4.0,0,2.0,123.28999999999999,2,4,1,3,0
8.0,1,3.0,170.38,1,5,0,2,2
20.0,0,0.0,129.76,0,0,1,2,2
12.0,1,1.0,142.02,0,4,1,4,0
9.0,1,0.0,120.9,2,6,1,3,2
3.0,0,10.0,130.72,0,0,1,2,1
17.0,0,3.0,224.85,1,4,0,0,0
7.0,0,9.0,184.68,0,4,1,2,1
8.0,0,12.0,191.87,1,1,0,2,2
26.0,1,3.0,257.47,0,3,0,1,1
28.0,0,3.0,230.02,0,4,0,0,1
4.0,0,0.0,264.22,1,4,0,1,2
16.0,1,1.0,256.91,0,3,0,0,0
24.0,1,9.0,157.21,1,3,1,4,1
0.0,0,0.0,145.77,2,4,0,2,2
9.0,1,10.0,177.04,1,4,0,2,1
1.0,1,1.0,147.85,0,1,1,4,2
24.0,0,4.0,301.39,1,3,1,1,1
11.0,1,8.0,184.74,1,3,1,2,1
21.0,0,9.0,296.65,1,4,1,5,1
10.0,1,0.0,166.94,1,4,0,2,1
8.0,0,3.0,190.38,0,5,0,2,0
13.0,0,3.0,165.13,1,4,0,2,1
7.0,0,4.0,177.56,0,4,1,2,2
9.0,1,5.0,174.3,0,3,1,4,2
20.0,0,7.0,149.6,1,5,1,2,2
22.0,0,2.0,264.13,1,6,0,1,1
